loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-0100467,BW-0050467,JUMBO,2024-11-24,2044-11-24,1596439,1531251.07,6.827,240,CA,PURCHASE,C,3-5 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-14,2026-01-28,MISSING_DOCS,SERVICING_MSP_CORE
LN-0100468,BW-0050468,CONVENTIONAL,2024-07-05,2044-07-05,395605,374835.74,7.792,240,TX,REFINANCE_RATE_TERM,C,< 1 year,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-11,2026-01-01,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100469,BW-0050469,CONVENTIONAL,2022-01-16,2052-01-16,522647,473866.61,8.27,360,KS,PURCHASE,D,< 1 year,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-06,2026-01-22,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100470,BW-0050470,CONVENTIONAL,2023-12-04,2053-12-04,541872,515531,10.776,360,WA,PURCHASE,D,1-2 years,$40k-$75k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-24,2026-01-27,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100471,BW-0050471,JUMBO,2022-05-10,2052-05-10,1714195,1567536.09,8.363,360,CA,PURCHASE,C,1-2 years,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-21,2026-01-15,VERIFIED,LOS_ENCOMPASS_PROD
LN-0100472,BW-0050472,FHA,2022-07-07,2052-07-07,194444,178564.41,4.978,360,FL,REFINANCE_CASH_OUT,A,1-2 years,< $40k,CURRENT,0,Mr. Cooper Group,2026-01-11,2025-12-30,VERIFIED,LOS_ENCOMPASS_PROD
LN-0100473,BW-0050473,JUMBO,2024-06-23,2054-06-23,1015198,977692.07,9.962,360,MI,PURCHASE,D,1-2 years,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-09,2026-01-27,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100474,BW-0050474,CONVENTIONAL,2022-02-13,2042-02-13,323160,232717.38,4.906,240,MI,PURCHASE,A,6-9 years,$40k-$75k,PAID_OFF,0,Freedom Mortgage Corporation,2025-12-13,2025-12-29,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0100475,BW-0050475,FHA,2025-07-31,2055-07-31,295833,292381.62,5.936,360,TX,REFINANCE_RATE_TERM,A,< 1 year,$200k+,CURRENT,0,Mr. Cooper Group,2026-01-08,2026-01-27,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100476,BW-0050476,JUMBO,2023-05-08,2053-05-08,790562,741371.48,5.089,360,MA,REFINANCE_RATE_TERM,A,< 1 year,$120k-$200k,LATE_30,39,U.S. Bank Home Mortgage,2025-12-12,2026-01-24,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0100477,BW-0050477,FHA,2023-05-19,2053-05-19,268344,251647.04,7.267,360,AL,REFINANCE_RATE_TERM,C,1-2 years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-21,2024-05-17,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100478,BW-0050478,CONVENTIONAL,2024-06-28,2044-06-28,342178,323215.64,10.981,240,CA,PURCHASE,D,6-9 years,$200k+,LATE_30,47,Wells Fargo Home Mortgage,2025-12-04,2025-12-24,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100479,BW-0050479,JUMBO,2024-05-15,2021-08-01,1049995,1017328.49,6.971,180,NY,PURCHASE,C,10+ years,$200k+,CURRENT,0,U.S. Bank Home Mortgage,2026-01-14,2026-01-21,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100480,BW-0050480,VA,2024-06-10,2054-06-10,583708,562143.23,5.375,360,IL,PURCHASE,A,6-9 years,$120k-$200k,CURRENT,0,Chase Home Lending,2026-01-07,2026-01-06,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100481,BW-0050481,FHA,2022-10-09,2037-10-09,294221,249597.48,17.119,180,TX,PURCHASE,F,10+ years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-15,2026-01-10,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0100482,BW-0050482,CONVENTIONAL,2021-10-05,2041-10-05,313881,267191.2,5.754,240,WA,PURCHASE,A,10+ years,$40k-$75k,LATE_30,33,Freedom Mortgage Corporation,2025-12-22,2026-01-10,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100483,BW-0050533,FHA,2022-03-05,2045-02-19,250272,249760.25,5.952,240,NC,PURCHASE,A,1-2 years,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-06,2026-01-13,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0100484,BW-0050499,CONVENTIONAL,2021-12-29,2051-12-29,270811,245008.73,5.965,360,CA,PURCHASE,B,6-9 years,$200k+,CURRENT,0,Chase Home Lending,2026-01-08,2026-01-02,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100485,BW-0050485,JUMBO,2022-06-17,2052-06-17,1253379,1148582.59,5.699,360,NC,REFINANCE_CASH_OUT,B,1-2 years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-10,2026-01-19,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100486,BW-0050486,CONVENTIONAL,2025-05-29,2045-05-29,478169,467011.72,6.969,240,FL,PURCHASE,C,1-2 years,$200k+,LATE_30,33,Wells Fargo Home Mortgage,2025-12-27,2025-12-27,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100487,BW-0050487,CONVENTIONAL,2023-02-27,2053-02-27,306276,285432.22,6.995,360,MI,REFINANCE_RATE_TERM,C,3-5 years,$200k+,CURRENT,0,PennyMac Financial Services,2026-01-03,2026-01-21,MISSING_DOCS,SERVICING_MSP_CORE
LN-0100488,BW-0050488,CONVENTIONAL,2022-08-07,2037-08-07,239560,201363.49,6.644,180,TX,PURCHASE,C,1-2 years,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-04,2025-12-24,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0100489,BW-0050489,CONVENTIONAL,2025-04-26,2045-04-26,214759,209121.58,5.702,240,WA,PURCHASE,A,< 1 year,$200k+,CURRENT,0,Rocket Mortgage Servicing,2026-01-23,2025-12-20,,ORIGINATION_PORTAL_V2
LN-0100490,BW-0050490,CONVENTIONAL,2025-07-18,2055-07-18,630332,622978.13,6.545,360,TX,PURCHASE,C,< 1 year,< $40k,CURRENT,0,Rocket Mortgage Servicing,2026-01-27,2026-01-01,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100491,BW-0050491,JUMBO,2024-11-19,2054-11-19,802541,780694.05,9.83,360,PA,PURCHASE,D,3-5 years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,INVALID_DATE_VAL,2026-01-02,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100492,BW-0050492,JUMBO,2022-03-24,2042-03-24,1466809,1270012.13,5.052,240,CA,PURCHASE,A,10+ years,$120k-$200k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-02,2025-12-24,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0100493,BW-0050493,FHA,2021-10-21,2036-10-21,253505,203226.51,4.726,180,PA,PURCHASE,A,6-9 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-15,2025-12-18,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100494,BW-0050494,CONVENTIONAL,2022-09-08,2042-09-08,183900,162445,7.237,240,ND,PURCHASE,C,< 1 year,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-14,2026-01-26,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100495,BW-0050495,CONVENTIONAL,2021-11-19,2051-11-19,186424,168299.44,5.567,360,NC,PURCHASE,B,< 1 year,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-01,2026-01-15,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0100496,BW-0050511,FHA,2023-09-27,2043-09-27,127494,117081.99,4.835,240,WA,REFINANCE_CASH_OUT,A,10+ years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-14,2025-12-23,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0100497,BW-0050497,CONVENTIONAL,2025-07-06,2040-07-06,539743,0,10.908,180,NC,REFINANCE_CASH_OUT,D,10+ years,$200k+,PAID_OFF,0,U.S. Bank Home Mortgage,2026-01-26,2026-01-24,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0100498,BW-0050498,CONVENTIONAL,2025-06-06,2040-06-06,384126,373669.24,6.631,180,NY,PURCHASE,B,10+ years,$200k+,CURRENT,0,Chase Home Lending,2026-01-16,2025-12-30,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100499,BW-0050499,FHA,2023-03-03,2053-03-03,365999,341090.73,6.869,360,CA,REFINANCE_RATE_TERM,C,6-9 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-25,2026-01-18,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100500,BW-0050500,CONVENTIONAL,2022-07-12,2052-07-12,392955,360863.68,4.934,360,FL,PURCHASE,A,10+ years,< $40k,CURRENT,0,Freedom Mortgage Corporation,2026-01-22,2026-01-14,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0100501,BW-0050501,CONVENTIONAL,2023-10-06,2053-10-06,402330,381207.68,4.891,360,IA,REFINANCE_CASH_OUT,A,< 1 year,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-01,2026-01-09,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0100502,BW-0050502,CONVENTIONAL,2021-10-22,2041-10-22,285471,367076,9.284,240,NY,PURCHASE,D,1-2 years,$75k-$120k,CURRENT,0,Mr. Cooper Group,2026-01-14,2026-01-27,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0100503,BW-0050503,CONVENTIONAL,2021-10-28,2041-10-28,630064,536341.98,7.454,240,AZ,PURCHASE,C,10+ years,< $40k,CURRENT,0,Chase Home Lending,2026-01-02,2026-01-04,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0100504,BW-0050504,CONVENTIONAL,2024-11-02,2039-11-02,263654,248274.18,5.285,180,CA,REFINANCE_CASH_OUT,A,3-5 years,$40k-$75k,CURRENT,0,Mr. Cooper Group,2026-01-11,2026-01-25,VERIFIED,SERVICING_MSP_CORE
LN-0100505,BW-0050520,CONVENTIONAL,2023-04-10,2043-04-10,427682,386517.61,6.608,240,CA,PURCHASE,C,6-9 years,$120k-$200k,CURRENT,0,Chase Home Lending,2026-01-03,2025-12-26,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100506,BW-0050506,FHA,2022-09-07,2037-09-07,155180,131040.89,5.998,180,IL,REFINANCE_RATE_TERM,B,< 1 year,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-19,2025-12-24,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100507,BW-0050507,CONVENTIONAL,2022-06-18,2037-06-18,361463,301018.35,5.921,180,TX_NORTH,PURCHASE,A,< 1 year,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-27,2026-01-29,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0100508,BW-0050508,CONVENTIONAL,2024-11-01,2044-11-01,279004,266797.58,5.583,240,TX,REFINANCE_RATE_TERM,A,10+ years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-12,2026-01-11,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100509,BW-0050509,CONVENTIONAL,2022-06-25,2037-06-25,482462,401783.63,7.257,180,IN,PURCHASE,C,3-5 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-07,2026-01-08,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100510,BW-0050510,CONVENTIONAL,2022-09-07,2037-09-07,497646,420234.4,6.966,180,CA,PURCHASE,B,3-5 years,$40k-$75k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-05,2026-01-08,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100511,BW-0050511,CONVENTIONAL,2022-08-12,2037-08-12,602848,506727.24,5.291,180,WA,REFINANCE_RATE_TERM,A,10+ years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-01,2025-12-31,EXCEPTION_NOTED,LOS_ENCOMPASS_PROD
LN-0100512,BW-0050512,CONVENTIONAL,2023-10-19,2053-10-19,246832,233873.32,5.807,360,PA,REFINANCE_CASH_OUT,A,6-9 years,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-13,2025-07-04,MISSING_DOCS,SERVICING_MSP_CORE
LN-0100513,BW-0050513,VA,2024-11-30,2039-11-30,557584,527226.65,5.638,180,AZ,REFINANCE_CASH_OUT,B,< 1 year,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-10,2026-01-24,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0100514,BW-0050514,JUMBO,2021-09-21,2036-09-21,1605981,1281215.95,5.58,180,OH,PURCHASE,B,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-10,2026-01-23,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100515,BW-0050515,VA,2022-03-21,2052-03-21,262525,239043.6,5.682,360,NY,REFINANCE_RATE_TERM,B,10+ years,< $40k,CURRENT,0,Chase Home Lending,2026-01-13,2025-12-23,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0100516,BW-0050516,FHA,2022-06-04,2037-06-04,243335,201697.68,7.88,180,CA,PURCHASE,C,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-25,2024-01-25,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100517,BW-0050517,CONVENTIONAL,2021-11-14,2051-11-14,347249,313488.68,5.279,360,PA,PURCHASE,A,10+ years,$120k-$200k,CURRENT,0,Chase Home Lending,2026-01-02,2025-12-29,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0100518,BW-0050533,CONVENTIONAL,2024-01-06,2039-01-06,338246,306676.37,13.584,180,OH,PURCHASE,E,6-9 years,$40k-$75k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-24,2025-12-20,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0100519,BW-0050519,CONVENTIONAL,2022-10-30,2042-10-30,576311,510755.62,8,240,TX,PURCHASE,D,6-9 years,$120k-$200k,CURRENT,0,Rocket Mortgage Servicing,2026-01-17,2026-01-16,VERIFIED,SERVICING_MSP_CORE
LN-0100520,BW-0050520,CONVENTIONAL,2023-03-29,2043-03-29,642652,578922.34,11.883,240,CA,REFINANCE_CASH_OUT,E,6-9 years,$120k-$200k,CURRENT,0,Rocket Mortgage Servicing,2026-01-21,2026-01-03,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0100521,BW-0050521,CONVENTIONAL,2021-09-24,2041-09-24,339815,288276.39,5.105,240,CA,REFINANCE_RATE_TERM,A,10+ years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-21,2025-12-24,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100522,BW-0050522,VA,2021-10-10,2036-10-10,517266,414674.91,5.965,180,SD,PURCHASE,B,1-2 years,$75k-$120k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-19,2025-12-24,PENDING_REVIEW,SERVICING_MSP_CORE
LN-0100523,BW-0050523,CONVENTIONAL,2024-06-11,2044-06-11,218392,206289.44,8.01,240,NC,PURCHASE,D,< 1 year,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-12,2026-01-25,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100524,BW-0050524,CONVENTIONAL,2024-11-03,2054-11-03,267542,260258.91,4.777,360,VA,PURCHASE,A,3-5 years,< $40k,CURRENT,0,Chase Home Lending,2026-01-14,2026-01-13,VERIFIED,SERVICING_MSP_CORE
LN-0100525,BW-0050525,FHA,2023-03-21,2053-03-21,365405,341247.67,6.225,360,PA,PURCHASE,B,10+ years,$120k-$200k,CURRENT,0,Mr. Cooper Group,2026-01-15,2025-12-18,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100526,BW-0050526,CONVENTIONAL,2024-11-13,2054-11-13,433279,421484.18,6.312,360,MI,REFINANCE_CASH_OUT,B,< 1 year,< $40k,CURRENT,0,Chase Home Lending,2026-01-15,2026-01-04,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100527,BW-0050527,CONVENTIONAL,2025-05-02,2055-05-02,207500,203868.75,6.788,360,NY,PURCHASE,C,6-9 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-10,2025-12-24,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0100528,BW-0050528,CONVENTIONAL,2024-08-16,2044-08-16,520313,494514.15,6.098,240,NC,PURCHASE,B,10+ years,$120k-$200k,LATE_30,30,PennyMac Financial Services,2025-12-23,2025-12-26,AUDIT_COMPLETE,CORE_BLACKKNIGHT_LPS
LN-0100529,BW-0050529,JUMBO,2024-09-22,2054-09-22,1306344,1265702.19,7.451,360,CT,PURCHASE,C,1-2 years,$75k-$120k,CURRENT,0,Chase Home Lending,2026-01-15,2025-12-29,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0100530,BW-0050530,CONVENTIONAL,2025-05-13,2055-05-13,305872,301113.99,5.936,360,IL,REFINANCE_RATE_TERM,A,6-9 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-16,2026-01-29,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100531,BW-0050531,CONVENTIONAL,2022-04-04,2042-04-04,600854,520239.42,-1.75,240,TX,PURCHASE,A,< 1 year,$200k+,LATE_30,57,U.S. Bank Home Mortgage,2025-11-30,2026-01-31,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0100532,BW-0050532,VA,2022-01-28,2037-01-28,265238,215726.91,6.478,180,PA,PURCHASE,B,6-9 years,$75k-$120k,CURRENT,0,PennyMac Financial Services,2026-01-18,2026-01-11,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0100533,BW-0050533,CONVENTIONAL,2022-03-05,2042-03-05,250272,215963.88,15.196,240,OH,PURCHASE,F,6-9 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-14,2026-01-21,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100534,BW-0050534,CONVENTIONAL,2025-06-24,2045-06-24,353116,345906.55,7.114,240,FL,PURCHASE,C,3-5 years,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-04,2026-01-19,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0100535,BW-0050535,JUMBO,2024-05-18,2039-05-18,1494640,1378390.22,6.933,180,NV,REFINANCE_CASH_OUT,C,10+ years,$40k-$75k,CURRENT,0,Freedom Mortgage Corporation,2026-01-22,2026-01-13,MISSING_DOCS,CORE_BLACKKNIGHT_LPS
LN-0100536,BW-0050536,VA,2024-09-06,2054-09-06,282631,273838.04,6.443,360,GA,PURCHASE,B,6-9 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-11,2026-01-11,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100537,BW-0050537,VA,2023-04-03,2043-04-03,308237,277670.16,5.863,240,AZ,PURCHASE,B,10+ years,$75k-$120k,CURRENT,0,Rocket Mortgage Servicing,2026-01-23,2026-01-18,,ORIGINATION_PORTAL_V2
LN-0100538,BW-0050538,FHA,2022-10-20,2037-10-20,363416,308297.91,4.569,180,FL,REFINANCE_CASH_OUT,A,1-2 years,$75k-$120k,CURRENT,0,Freedom Mortgage Corporation,2026-01-26,2026-01-17,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0100539,BW-0050539,CONVENTIONAL,2025-07-12,2045-07-12,347408,341328.36,10.975,240,SD,REFINANCE_CASH_OUT,D,1-2 years,< $40k,CURRENT,0,PennyMac Financial Services,2026-01-26,2026-01-08,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100540,BW-0050540,FHA,2023-05-18,2038-05-18,267436,234155.08,5.817,180,LA,REFINANCE_CASH_OUT,B,< 1 year,< $40k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-18,2026-01-09,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100541,BW-0050541,CONVENTIONAL,2023-10-28,2053-10-28,488212,462580.87,5.866,360,OH,REFINANCE_CASH_OUT,A,3-5 years,$75k-$120k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-07,2026-01-27,PENDING_REVIEW,LOS_ENCOMPASS_PROD
LN-0100542,BW-0050542,JUMBO,2022-07-26,2037-07-26,1615189,1351374.8,5.508,180,FL,REFINANCE_CASH_OUT,B,10+ years,< $40k,LATE_30,54,PennyMac Financial Services,2025-11-27,2026-01-02,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100543,BW-0050543,CONVENTIONAL,2024-12-22,2054-12-22,527700,514360.92,5.859,360,WV,REFINANCE_CASH_OUT,A,3-5 years,$120k-$200k,LATE_90,0,Freedom Mortgage Corporation,2026-01-13,2026-01-05,VERIFIED,LOS_ENCOMPASS_PROD
LN-0100544,BW-0050544,CONVENTIONAL,2025-02-24,2055-02-24,538260,526747.22,5.798,360,MI,PURCHASE,A,1-2 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-02,2026-01-12,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0100545,BW-0050545,CONVENTIONAL,2021-12-19,2036-12-19,458736,371321.31,5.101,180,GA,PURCHASE,A,3-5 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-24,2026-01-04,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0100546,BW-0050546,JUMBO,2022-10-05,2042-10-05,1127715,999437.42,6.15,240,AZ,PURCHASE,B,3-5 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-12,2025-12-19,MISSING_DOCS,ORIGINATION_PORTAL_V2
LN-0100547,BW-0050547,CONVENTIONAL,2025-05-26,2055-05-26,214781,322670,6.647,360,TX,REFINANCE_CASH_OUT,B,10+ years,$120k-$200k,CURRENT,0,Chase Home Lending,2025-12-31,2026-01-29,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
LN-0100548,BW-0050548,JUMBO,2023-10-05,2053-10-05,897830,850693.93,6.103,360,IL,REFINANCE_CASH_OUT,B,1-2 years,$40k-$75k,CURRENT,0,Chase Home Lending,2026-01-15,2025-12-25,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100549,BW-0050549,VA,2022-05-31,2037-05-31,468894,388661.03,5.668,180,AR,REFINANCE_RATE_TERM,A,10+ years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-03,2026-01-15,EXCEPTION_NOTED,CORE_BLACKKNIGHT_LPS
LN-0100550,BW-0050550,FHA,2025-02-06,2055-02-06,374925,0,11.005,360,NY,PURCHASE,E,3-5 years,$75k-$120k,PAID_OFF,0,Chase Home Lending,2026-01-24,2026-01-20,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100551,BW-0050551,VA,2024-03-25,2039-03-25,626619,573008.26,6.24,180,TX,PURCHASE,B,3-5 years,$200k+,CURRENT,0,Freedom Mortgage Corporation,2026-01-24,2026-01-14,MISSING_DOCS,LOS_ENCOMPASS_PROD
LN-0100552,BW-0050552,JUMBO,2025-06-07,2055-06-07,1589847,1568207.42,8.87,360,TX,PURCHASE,D,< 1 year,$120k-$200k,CURRENT,0,Wells Fargo Home Mortgage,2026-01-18,2025-12-18,VERIFIED,LOS_ENCOMPASS_PROD
LN-0100553,BW-0050553,CONVENTIONAL,2023-10-24,2053-10-24,373519,353909.25,7.432,360,FL,PURCHASE,C,3-5 years,$200k+,CURRENT,0,Wells Fargo Home Mortgage,2026-01-18,2026-01-29,VERIFIED,CORE_BLACKKNIGHT_LPS
LN-0100554,BW-0050554,CONVENTIONAL,2022-03-04,2042-03-04,582373,502539.37,8.256,240,FL,REFINANCE_RATE_TERM,C,3-5 years,$40k-$75k,LATE_30,46,U.S. Bank Home Mortgage,2025-12-08,2026-01-29,VERIFIED,LOS_ENCOMPASS_PROD
LN-0100555,BW-0050555,JUMBO,2024-11-15,2039-11-15,1319638,1247791.04,16.711,180,GA,PURCHASE,F,6-9 years,$75k-$120k,LATE_60,69,U.S. Bank Home Mortgage,2025-11-12,2026-01-24,VERIFIED,SERVICING_MSP_CORE
LN-0100556,BW-0050556,VA,2024-07-20,2039-07-20,344990,320840.7,4.907,180,NC,REFINANCE_RATE_TERM,A,6-9 years,$40k-$75k,CURRENT,0,PennyMac Financial Services,2026-01-06,2026-01-26,PENDING_REVIEW,CORE_BLACKKNIGHT_LPS
LN-0100557,BW-0050557,CONVENTIONAL,2023-12-28,2043-12-28,194148,179991.38,5.867,240,SD,REFINANCE_CASH_OUT,A,3-5 years,$40k-$75k,CURRENT,0,Rocket Mortgage Servicing,2026-01-05,2025-12-18,AUDIT_COMPLETE,SERVICING_MSP_CORE
LN-0100558,BW-0050558,JUMBO,2024-04-23,2054-04-23,1027410,985457.43,5.919,360,OR,REFINANCE_RATE_TERM,B,10+ years,$40k-$75k,LATE_30,45,PennyMac Financial Services,2025-12-07,2025-12-31,VERIFIED,ORIGINATION_PORTAL_V2
LN-0100559,BW-0050559,FHA,2024-09-09,2054-09-09,162065,157022.98,5.517,360,LA,REFINANCE_RATE_TERM,B,1-2 years,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-06,2026-01-25,PENDING_REVIEW,ORIGINATION_PORTAL_V2
LN-0100560,BW-0050560,CONVENTIONAL,2023-12-31,2053-12-31,479148,455856.08,5.581,360,WV,PURCHASE,A,10+ years,$120k-$200k,CURRENT,0,Chase Home Lending,2026-01-09,2026-01-12,EXCEPTION_NOTED,SERVICING_MSP_CORE
LN-0100561,BW-0050561,VA,2024-11-08,2054-11-08,190941,185743.16,6.35,360,CA,PURCHASE,B,6-9 years,< $40k,CURRENT,0,U.S. Bank Home Mortgage,2026-01-19,2025-12-30,AUDIT_COMPLETE,LOS_ENCOMPASS_PROD
LN-0100562,BW-0050562,CONVENTIONAL,2023-10-03,2038-10-03,620230,552693.84,5.841,180,CA,PURCHASE,A,< 1 year,$200k+,CURRENT,0,PennyMac Financial Services,2026-01-01,2025-12-30,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100563,BW-0050563,CONVENTIONAL,2022-03-29,2037-03-29,334224,274435.04,8.465,180,GA,PURCHASE,D,10+ years,$120k-$200k,CURRENT,0,Freedom Mortgage Corporation,2026-01-15,2026-01-20,EXCEPTION_NOTED,ORIGINATION_PORTAL_V2
LN-0100564,BW-0050614,VA,2025-03-27,2043-09-22,274530,250721.53,8.184,240,ID,PURCHASE,D,3-5 years,$120k-$200k,CURRENT,0,PennyMac Financial Services,2026-01-19,2026-01-10,MISSING_DOCS,SERVICING_MSP_CORE
LN-0100565,BW-0050565,VA,2024-09-11,2044-09-11,256822,244836.97,5.509,240,ID,PURCHASE,B,1-2 years,$200k+,CURRENT,0,Chase Home Lending,2026-01-05,2026-01-06,AUDIT_COMPLETE,ORIGINATION_PORTAL_V2
